id,engine,path,extension,bytes,sha256,kind,category,description,risk,has_header,parameters,secret_flags,target
postgres:scripts/maintenance/cron.sql,postgres,scripts/maintenance/cron.sql,.sql,1377,77a4f457d5afcf04ed8cacb201ddf320578539b8c88547120b2ea731305d84fd,script,maintenance,postgres maintenance helper: cron.,DESTRUCTIVE,True,[],False,scripts/maintenance/cron.sql
postgres:scripts/maintenance/pg_available_extensions.sql,postgres,scripts/maintenance/pg_available_extensions.sql,.sql,837,f6a1995ebbc09fce0736bef0c11d65f903f8edf207fb9c9d3342bae88385bba9,script,maintenance,postgres maintenance helper: pg available extensions.,READ_ONLY,True,[],False,scripts/maintenance/pg_available_extensions.sql
postgres:scripts/maintenance/pg_cron_launcher.sql,postgres,scripts/maintenance/pg_cron_launcher.sql,.sql,1042,bb0dcb50fcc0aa72e8ef8386ee3a4317d7a836525252c98ab07320c6cec439cc,script,maintenance,postgres maintenance helper: pg cron launcher.,READ_ONLY,True,[],False,scripts/maintenance/pg_cron_launcher.sql
postgres:scripts/maintenance/pg_settings.sql,postgres,scripts/maintenance/pg_settings.sql,.sql,847,46b821445c757a51d7dbbe2584d29757b573a6367a88e55e24ef3401f6f45920,script,maintenance,postgres maintenance helper: pg settings.,READ_ONLY,True,[],False,scripts/maintenance/pg_settings.sql
postgres:scripts/maintenance/update_extension.sql,postgres,scripts/maintenance/update_extension.sql,.sql,827,bf5fba081e7d957edd095fe1a28df3004e8d1131faeae2a8db583d4dc1c74968,script,maintenance,postgres maintenance helper: update extension.,CHANGES,True,[],False,scripts/maintenance/update_extension.sql
postgres:scripts/performance/tuning/README.md,postgres,scripts/performance/tuning/README.md,.md,1590,3265d667258cab269049015a647546f3823e5292505e9f17d7c1b7caedd62a0f,documentation,performance/tuning,postgres performance/tuning helper: README.,CHANGES,False,[],False,scripts/performance/tuning/README.md
postgres:scripts/performance/tuning/apg_plan_mgmt.enable.sql,postgres,scripts/performance/tuning/apg_plan_mgmt.enable.sql,.sql,2527,46fe198331645dafba8088ddfcdea03522d086f376ec02950f36254df219c39f,script,performance/tuning,postgres performance/tuning helper: apg plan mgmt.enable.,CHANGES,True,[],False,scripts/performance/tuning/apg_plan_mgmt.enable.sql
postgres:scripts/performance/tuning/au.apg_plan_mgmt.dba_plans.sql,postgres,scripts/performance/tuning/au.apg_plan_mgmt.dba_plans.sql,.sql,906,6f8d1d6b10d48128aaefcfbb5e371ec8d37df62c9bf3b8df78ed83af56eb2815,script,performance/tuning,postgres performance/tuning helper: au.apg plan mgmt.dba plans.,READ_ONLY,True,[],False,scripts/performance/tuning/au.apg_plan_mgmt.dba_plans.sql
postgres:scripts/performance/tuning/autovacuum_eligible_tables.sql,postgres,scripts/performance/tuning/autovacuum_eligible_tables.sql,.sql,2684,54cd61f75dea6473f69563d952227b54577d6aac152eaa21f4a1c8fa2f18532e,script,performance/tuning,postgres performance/tuning helper: autovacuum eligible tables.,READ_ONLY,True,['float'],False,scripts/performance/tuning/autovacuum_eligible_tables.sql
postgres:scripts/performance/tuning/autovacuum_kill.sql,postgres,scripts/performance/tuning/autovacuum_kill.sql,.sql,955,6a3f566248fd7103ceba7f432beba9f4eb817e23d9a6801ddbcc99539dd910f1,script,performance/tuning,postgres performance/tuning helper: autovacuum kill.,DESTRUCTIVE,True,[],False,scripts/performance/tuning/autovacuum_kill.sql
postgres:scripts/performance/tuning/autovacuum_per_table_settings.sql,postgres,scripts/performance/tuning/autovacuum_per_table_settings.sql,.sql,3412,859c8d71e10cbbc9676edbeee6bfa8017987d559ef09e432723c605f0211d3b8,script,performance/tuning,postgres performance/tuning helper: autovacuum per table settings.,CHANGES,True,"['MI', 'SS', 'float8']",False,scripts/performance/tuning/autovacuum_per_table_settings.sql
postgres:scripts/performance/tuning/autovacuum_progress.sql,postgres,scripts/performance/tuning/autovacuum_progress.sql,.sql,839,eca5b56222ffd892d56d2ba42b442eb1ee518344b3265910143b35fc4f997129,script,performance/tuning,postgres performance/tuning helper: autovacuum progress.,READ_ONLY,True,[],False,scripts/performance/tuning/autovacuum_progress.sql
postgres:scripts/performance/tuning/autovacuum_queries.sql,postgres,scripts/performance/tuning/autovacuum_queries.sql,.sql,1523,3c18518412496c5938706c1ca40812bc8b01e387c8a12c3473932fd1344401a0,script,performance/tuning,postgres performance/tuning helper: autovacuum queries.,READ_ONLY,True,[],False,scripts/performance/tuning/autovacuum_queries.sql
postgres:scripts/performance/tuning/autovacuum_settings.sql,postgres,scripts/performance/tuning/autovacuum_settings.sql,.sql,7353,fdba303355ff994395df2cd20baab6e9acc8323a86cc552496943d42aaf341d5,script,performance/tuning,postgres performance/tuning helper: autovacuum settings.,DESTRUCTIVE,True,[],False,scripts/performance/tuning/autovacuum_settings.sql
postgres:scripts/performance/tuning/autovacuum_test.sql,postgres,scripts/performance/tuning/autovacuum_test.sql,.sql,3939,b52cade7940282f2aed5a5226f9b015b60a57a93f73f23f07c34651afa83ed2e,script,performance/tuning,postgres performance/tuning helper: autovacuum test.,CHANGES,True,['boolean'],False,scripts/performance/tuning/autovacuum_test.sql
postgres:scripts/performance/tuning/autovacuum_threshold.sql,postgres,scripts/performance/tuning/autovacuum_threshold.sql,.sql,1793,9de4e08a3ef45fb2a2310aa188499e14d24435ff69622829b8397b9352819c05,script,performance/tuning,postgres performance/tuning helper: autovacuum threshold.,CHANGES,True,[],False,scripts/performance/tuning/autovacuum_threshold.sql
postgres:scripts/performance/tuning/autovacuum_timeout.sql,postgres,scripts/performance/tuning/autovacuum_timeout.sql,.sql,1912,2704eb55d50c9445dd9dec1103733c1a811f175188b5736dfad8d16b66f1a617,script,performance/tuning,postgres performance/tuning helper: autovacuum timeout.,CHANGES,True,[],False,scripts/performance/tuning/autovacuum_timeout.sql
postgres:scripts/performance/tuning/autovacuum_when_it_started.sql,postgres,scripts/performance/tuning/autovacuum_when_it_started.sql,.sql,919,ab7bc5ca6837441575776ccc96a021eeb7b55e44f9306951fc751f9b89a86f48,script,performance/tuning,postgres performance/tuning helper: autovacuum when it started.,READ_ONLY,True,[],False,scripts/performance/tuning/autovacuum_when_it_started.sql
postgres:scripts/performance/tuning/db_performance.sql,postgres,scripts/performance/tuning/db_performance.sql,.sql,1719,ab44e0338214ede8357eb4471c722a9bec00454b116d3d039a5135370a3fd6ea,script,performance/tuning,postgres performance/tuning helper: db performance.,READ_ONLY,True,[],False,scripts/performance/tuning/db_performance.sql
postgres:scripts/performance/tuning/detect_bloat.sql,postgres,scripts/performance/tuning/detect_bloat.sql,.sql,2653,8b6ef6ccd86733c2061b70cb4d27dab805442c8a6d8bb02466f7a08d0a7cda66,script,performance/tuning,postgres performance/tuning helper: detect bloat.,DESTRUCTIVE,True,['float'],False,scripts/performance/tuning/detect_bloat.sql
postgres:scripts/performance/tuning/hash_indexes.sql,postgres,scripts/performance/tuning/hash_indexes.sql,.sql,1197,c981c4cd7fbbc4b422f788d7e6ac946bcbf268ec1fda69f480ad90ca97e0ab6c,script,performance/tuning,postgres performance/tuning helper: hash indexes.,READ_ONLY,True,['regclass'],False,scripts/performance/tuning/hash_indexes.sql
postgres:scripts/performance/tuning/index_size.sql,postgres,scripts/performance/tuning/index_size.sql,.sql,832,709306443febd395056072b44224317f27e65ff51e182f38bb20f31148802479,script,performance/tuning,postgres performance/tuning helper: index size.,READ_ONLY,True,[],False,scripts/performance/tuning/index_size.sql
postgres:scripts/performance/tuning/pg_repack.sql,postgres,scripts/performance/tuning/pg_repack.sql,.sql,893,5080d158a064c5b1048ed80849819ce53f1880b54f978fa04e1e77808a9a99a1,script,performance/tuning,postgres performance/tuning helper: pg repack.,CHANGES,True,[],False,scripts/performance/tuning/pg_repack.sql
postgres:scripts/performance/tuning/pg_stat_all_indexes.sql,postgres,scripts/performance/tuning/pg_stat_all_indexes.sql,.sql,835,3044927d74109c18685578d2850e9b247795f1ce5a65b7221f189b88d9fd1327,script,performance/tuning,postgres performance/tuning helper: pg stat all indexes.,READ_ONLY,True,[],False,scripts/performance/tuning/pg_stat_all_indexes.sql
postgres:scripts/performance/tuning/pg_stat_progress_create_index.sql,postgres,scripts/performance/tuning/pg_stat_progress_create_index.sql,.sql,901,e6b870c91ce0bff430393b87ea55cf945fab35db2351b7023e9a1f23c5fd6058,script,performance/tuning,postgres performance/tuning helper: pg stat progress create index.,CHANGES,True,[],False,scripts/performance/tuning/pg_stat_progress_create_index.sql
postgres:scripts/performance/tuning/pg_stat_replication.sql,postgres,scripts/performance/tuning/pg_stat_replication.sql,.sql,995,a02933f5d3bf1dd26633787597a7b6ccf72eb9faf08e61878f171f79f3173e4c,script,performance/tuning,postgres performance/tuning helper: pg stat replication.,READ_ONLY,True,[],False,scripts/performance/tuning/pg_stat_replication.sql
postgres:scripts/performance/tuning/pg_stat_statements.sql,postgres,scripts/performance/tuning/pg_stat_statements.sql,.sql,996,dcc78b2f83c1ce890caa87280ffe0979a58ab293ac808516eba6c710e274a61a,script,performance/tuning,postgres performance/tuning helper: pg stat statements.,READ_ONLY,True,[],False,scripts/performance/tuning/pg_stat_statements.sql
postgres:scripts/performance/tuning/pg_stat_user_indexes.sql,postgres,scripts/performance/tuning/pg_stat_user_indexes.sql,.sql,896,26c88394e3c06e1f5b2a97bd00f399c55c776026628e8bfbfe65efce226ef413,script,performance/tuning,postgres performance/tuning helper: pg stat user indexes.,READ_ONLY,True,[],False,scripts/performance/tuning/pg_stat_user_indexes.sql
postgres:scripts/performance/tuning/pg_stat_user_tables.sql,postgres,scripts/performance/tuning/pg_stat_user_tables.sql,.sql,1015,21ed00febd64a496552c47e6d6986c02c5c59d3e70b053395de86bd6a157836c,script,performance/tuning,postgres performance/tuning helper: pg stat user tables.,READ_ONLY,True,[],False,scripts/performance/tuning/pg_stat_user_tables.sql
postgres:scripts/performance/tuning/pg_stats.sql,postgres,scripts/performance/tuning/pg_stats.sql,.sql,825,4947a21beb09fed9b4a48a034ef6be87df1054f782892abdb5feef45f69c3ab4,script,performance/tuning,postgres performance/tuning helper: pg stats.,READ_ONLY,True,[],False,scripts/performance/tuning/pg_stats.sql
postgres:scripts/performance/tuning/reindex.sql,postgres,scripts/performance/tuning/reindex.sql,.sql,804,939912555ece4af064560926d4fb2e89279e5fed84069d4d55cbd4a354225a5e,script,performance/tuning,postgres performance/tuning helper: reindex.,CHANGES,True,[],False,scripts/performance/tuning/reindex.sql
postgres:scripts/performance/tuning/tup_modifications_pg_stat_user_tables.sql,postgres,scripts/performance/tuning/tup_modifications_pg_stat_user_tables.sql,.sql,964,d7b84f7150a54c6f666cc2a271f616dd85fa674e10393bebe87e95e5c2d4e6f0,script,performance/tuning,postgres performance/tuning helper: tup modifications pg stat user tables.,READ_ONLY,True,[],False,scripts/performance/tuning/tup_modifications_pg_stat_user_tables.sql
postgres:scripts/performance/tuning/vacuum_eligible_tables.sql,postgres,scripts/performance/tuning/vacuum_eligible_tables.sql,.sql,2530,2bb2459dd228b4f83808a423c87369fec99b964abefcf1e50c7345a644a35a9f,script,performance/tuning,postgres performance/tuning helper: vacuum eligible tables.,CHANGES,True,['float'],False,scripts/performance/tuning/vacuum_eligible_tables.sql
postgres:scripts/performance/tuning/vacuum_last_vacuumed_tables.sql,postgres,scripts/performance/tuning/vacuum_last_vacuumed_tables.sql,.sql,1192,10a6bb25366c41494e7f32810b8663f29b26b84c5c69cb073c4cbf1366845954,script,performance/tuning,postgres performance/tuning helper: vacuum last vacuumed tables.,CHANGES,True,[],False,scripts/performance/tuning/vacuum_last_vacuumed_tables.sql
