path,extension,bytes,sha256,kind,suggested_category,has_header,third_party,duplicate_count,copy_style_name
scripts/backup_recovery/rman/rc_rman_databases.sql,.sql,942,e2d0c9396863b232c0f6cc1f61bb065df9550ad94207eb52c5e11f7f561d0c04,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rc_rman_output.sql,.sql,1022,d4055a7ee50318890783212e152254f97794c22342d921cfc79a4c3ac81722fc,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rc_rman_running.sql,.sql,3552,f9dd25abbf4b05282249376ac9147a5519f10051e89db98abb6aa8f7ce700032,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rc_rman_status.sql,.sql,2614,a8aecba80d811ee9ab17087a2da261d84535f4c8f9fa994504327902f01d4f3b,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rc_rman_status_full.sql,.sql,1658,63c318ca27c185acc8c0fff2ab9df1b183674c78f8e60d4472da22183e3e9337,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rmanRestoreDatafiles.sql,.sql,2268,3be79612aa13c812861a027a8f9a014ae6ff44108c182698142a5c22ef678318,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_backup.sh,.sh,12987,ec915a8203e608717f747749eda0a5f62e88f0a6ce71203142959a0745f7e886,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_backup_archivelog_sequence.sh,.sh,1564,fedee43ae13a9f6c1ffb431446c292c4aacd680f719d8dcc3c8597177244a665,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_backup_full.sh,.sh,1693,b71663ce3cd608f0b4113118f577efc7b012d2245fa98b75445f31cd8842c9f9,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_backup_job_details.sql,.sql,1495,c541ebdd224fd4a380b479d83d02c7b6d516a0d5e30fe2bf212a65d3e477185b,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_backup_job_details_vview.sql,.sql,1321,4ff481cc79f13f04cb71a92546811f24ce23e862ca15d35d8f60b1b73a614c33,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_backup_set_details.sql,.sql,2596,e3b132f1e08cbb55cb8808527b12ccf297afb93031adc4d3e24b74f9c2ac9d6a,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_backup_set_details_report.sql,.sql,8530,79d9d0a19b94a6183e6f5f4ae6b8c2d9f64bfd628b44c45eab337b0738051e21,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_catalog_datafilecopy.sql,.sql,1037,60b50a42587976a684046087422cc7295b6e23c2279d32419d11840237407df7,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_catalog_report.sql,.sql,19761,dc72baf3a412569fd0a953f63c8822fdcc9343931667f9cf9c8d170bc4050107,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_duplicate_target.sql,.sql,3720,50cd669514508a1099081d3585926675c9806ddbcf059f62a67a3e90253b7e12,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_output.sql,.sql,1175,cd1098769ace4940dc914e47e6356219d3ae918d7a3faf8fc2eebe6210500c34,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_recover_from_service.sh,.sh,1279,619a9628cd85b374a091623e8cf15c030038e8b1cf4084d1e3b54dae789e6a2d,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_restore_archivelog_to_standby.sh,.sh,1659,c16b5fea7e696e41bdf5a0ec534923bae3f433f34c89cf102c5feb285ec7aabe,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_restore_from_service_set_newname.sh,.sh,7852,ec0cd80902b192a723d7fec8c7ccbb24a7fb89d346359fa9f27996b0f8f12973,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_running.sql,.sql,3632,c9d0cabee4e4d3806846a7d78bcb94f16b96999d5309f0a32ff227230dd2483b,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/rman_status.sql,.sql,1139,01ca29c795db59f1f09454161bd2ff54f3e7bc6a91fccdac4e811a41a4660459,script,backup_recovery/rman,yes,no,1,no
scripts/backup_recovery/rman/session_longops_rman.sql,.sql,1760,a1f169c872aa4088b4114b24b8ade6d5de056d65366f3638b617ff0ff3d30cf8,script,backup_recovery/rman,yes,no,1,no
scripts/cloud/aws/alert_log.sql,.sql,1055,8ecde0869486b0c8cf545b2cc115fd4ffcabd7934c8c5d010c246214b9dc7e25,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/aws.adump_xml_list.sql,.sql,1105,6fe2ab0b0ff9e7888d648c5689a8873ea80c0ddc7a530db81fb7e349f69c9130,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/aws.list_files_dir.sql,.sql,1014,0b1b8ee543accf87a0e9add5f71244dbb65cd9252dc6c7dd8bcc5dd91ee41c92,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/aws_count_xml_os_files.sql,.sql,1117,5c05273bd07cf5fdc765d2638f2aec06a81f8b9c81c517ba27e0f1efe615d3f0,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/awsdms_support_collector_oracle.sql,.sql,59355,4a6d2640b4234e055414b0b848c54b75e3034fb107c813da160ea0414bfc0fce,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/create_directory.sql,.sql,1086,1e97ae4042ff83348e3dd9e2b46afc901426bef1abc986e34dedb5c3a1977e5c,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/list_file_content.sql,.sql,1059,1e6424fc463180ad0c512a3e94fb5adeb12eff8346ba22e31d46114a5949b5ac,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/list_files_directory.sql,.sql,1009,55d8885650fcc8a92afce7a7bae57519f7beb478c023fb21c7194543185016a3,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/partition_segments_boundaries_dms.sql,.sql,1209,d5f3ccf24dcc5ca9a9ae29d905aba1e3c06df2817c0c160818eaa5a8c58618a9,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/rds/modify_option_group.sh,.sh,2913,c1ba78a2a72a0143fa9afa7ad94721525b7c1ec410a6767bfd0db2dc7d375e24,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/rds.rds_file_util.listdir.sql,.sql,1185,fb038dc3aa7ac73c9a5a8dcb3b45bfa360d3e9620f55c7d4aa1a30f04dc5822d,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/rds.rds_file_util.read_text_file.sql,.sql,1206,71314ad2f6ae889a499b6e8b0ca1736a41ee94e311c443cae9fada1a34eeed0e,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/set_configuration.sql,.sql,1083,dccfa99ee75f9ddd7d5abbf7a943375e56a00f7873b4b1e314ed661768382000,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/show_config.sql,.sql,958,afbfb8863853257d8835ed7813ffdd62d4e55778b6eb5b15ee7d81138772a743,script,cloud/aws,yes,no,1,no
scripts/cloud/aws/switch_logfile.sql,.sql,1045,4ea7d96e74b996d803f18083a6bcba004d391fe7f60e1e247d0197f56a97fe3e,script,cloud/aws,yes,no,1,no
scripts/cloud/oci/list_backup.sh,.sh,951,d1d63f0ac8d5e18e224cd1d9a9d911ad42c73d1f476930db37c56aadc9147786,script,cloud/oci,yes,no,1,no
scripts/cloud/oci/shell/acs_exp_oci/sh/oracle.acs.oci.expdp.ksh,.ksh,14053,55339372e4c341bd63560cf875dce704836d64afdd1082b1f8c55dc825d40295,script,cloud/oci,yes,no,1,no
scripts/diagnostics/ash/aas.sql,.sql,1356,b75e3218310d962b8c2ab481e7d00f51b1296378cd7e7fa40d3371d12b6f5054,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/aash.sql,.sql,5909,3bcef230b77bb48ffd41b09197096b1fd2f7b04ba36aceea14aca00d44d5f744,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/aash_fore.sql,.sql,1318,de458d149ae3ab6ebb61466fa0defb7d1027b56b24f1f1340d381eda6ffd25e6,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/aash_l.sql,.sql,3130,92e88bf5e44283b44b96ca13e6178d23afb41894a1d33f3f6c075c12cbe1f45e,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ash_graph_waits.sql,.sql,5326,2e188610fa948422c41dd1e2704eb2968c689504332b5b347a0510a4743a0f33,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ash_hard_parse_events.sql,.sql,2402,4ce33714cb00522ea2d2a07c1a1f34acf569057da1673e82f789db2004720acd,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ashtop_by_username.sql,.sql,4616,3ec9e1551c485c1e3a5fff76a12ac758cfc8a572a74391be43a323a6864f337b,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ashtop_peaks.sql,.sql,3067,9799dbcda2ccdeabbdf2a2935302e7da0ef2372d92d69f0f889d647afb74545f,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ashtop_sessions.sql,.sql,2651,c6d4b0bc7bfb5592deb76a3ff5683fc54119bc1800e82e4e5d6ed736a0985faf,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ashtop_sql.sql,.sql,2588,f488a0dc363b081c17fff0b0762f4b5d31106bcd111a0ab7d87354665971dbf3,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ashtoph.sql,.sql,32481,638538552df4f2e74bf9649f94fdbca6f6a7572e1f2af46be3b228c4857a6343,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ashtoph_by_hour_username.sql,.sql,2892,4e8c7d5a4597c229e641c590f6ff08eb7fa2462ea447a34f3df709611f4fd623,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/ashtoph_by_username.sql,.sql,3494,9e20c2de97dec09f77c544704cab0b5d15830931adcb5c15c40ef5a101911641,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/dataguard_restart.sql,.sql,1485,c58b18cb5a7c78136717295349a80d976184c16f14198eb63ae29eb325a1d076,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/dba_procedures.sql,.sql,1261,db4d3a4a21e5608a989a7c98a0f6a7a189679641570ca81b47c89f0b23b47622,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/dictionary_fixed_obj_stats.sql,.sql,1861,ae0eb768f2d483a914f50b4173e8158185bdbf6c1d2abfec23ec3b72472f62a4,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/examples/ashrelated.sql,.sql,1771,583ea8f79f595fccea0e306de79c3e79808c9110d0d9374f439cdabb448e18d4,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/fast_start_transactions.sql,.sql,1279,72296cee0119f9df43ae035e7259c4f9d03a0c05118968770cd12e7984fa2a35,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/gen_ash_global_report_text.sql,.sql,1489,75ad0a80d5b254c3f926ef452fd0cc436536ae798ceeb95b3960add9bfda8801,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/ash/time_model_phases.sql,.sql,926,a17c95efc146b52ba8cd775058798dcbe4f45b71cce9a0c809e5dfa36b7498fb,script,diagnostics/ash,yes,no,1,no
scripts/diagnostics/sessions_waits/DBA_HIST_ACTIVE_SESS_HISTORY_temp.sql,.sql,3013,fa33ef792d2247eef0a8660b422765683316e04bd108d85265c23304c4a67633,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/DBA_HIST_ACTIVE_SESS_HISTORY_temp_avg_hour.sql,.sql,1703,ecf4b00d3ac5720161fa29ad7151da782150991a6ff23e690da67df36c98e6d4,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/SessionesConsumenMuchaPGA.sql,.sql,1192,ed9869cd3cbac5a9ad75dc46616435cc33111ad39013bab278e4016b54248d9b,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/active_session_history.sql,.sql,1293,9f2e24c8c7cd373dac25d0d7f11bbb9e2958cde1eb93492ed1103160fb5ad9ca,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/active_session_history_active_sessions_count.sql,.sql,1332,65f47680b8944a4545fafe32565dff37f8d8b3669065b26314b2a7a312babbee,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/active_session_history_gc_buffer.sql,.sql,1274,7f945e8d7f7d5f19423dbf3bba8dbddeea0c04956771e274a34af3806ee4fee9,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/active_session_history_wait.sql,.sql,2541,abde7f0d7b255d1d2f8d024c70713f9419ff6e8c8267360b538ada5a1e211613,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/active_sessions_sql.sql,.sql,2528,1698a57fcf87e44e772195fe650c456864cee816d140d78d42e5e49b84ec09f1,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/audit_trail_session_ex.sql,.sql,2843,f260e7a981fdff4746155d7c16f5b1f5586a075510f4bf77c22c98273e75f563,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/audit_trail_session_logon_denied_write_alertlog.sql,.sql,1931,30c889cdf9ba40d62890b2384b98587aa4646aa2bc5f3e48c16d49fad72eac9f,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/buffer_busy_waits.sql,.sql,1043,5eef5171bb5fd0f19977195f5129e456b91b08ef2134e2bf9499d582ff92d1aa,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/cpu_usage-per_second-per-session.sql,.sql,4483,13c35e6dca3d52d8dfb3e5e9e27a9a8b8a696e6cfbb67c474ed4ef59e355bd10,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/cur_sessions.sql,.sql,3517,8dbe26a678f5d39072a94563a3f911ca4ce82a55e57dc14863b4a318ee19727b,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/db_wait_class.sql,.sql,1430,1b71ff826da9f4db3dca6a0b39526414159e7d961eaa6dabe58f28350ec39fbc,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/db_wait_class_ratio.sql,.sql,1736,193a5b06b57955c7cdeb453d2ea019885cc38ca970bf1fd3886deeb1ac323fb3,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/db_wait_class_ratio_hour.sql,.sql,1750,97e4ace7925716f033d82612c137179ede1d74183bb21d0b0015dbb8ea336f90,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/db_wait_time_ratio.sql,.sql,1460,90d120e13cddd4311183be33a0a41e842dd6f348faf76452ecac4e6cc59007bf,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dba_audit_session.sql,.sql,1788,482df519247d754a34b38b4f2cf1ed5e2e1c500d051ca9ae16f2b2de04f14c1c,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dba_audit_session_count.sql,.sql,1509,18ed1133a728db21c8b647b8927f89958c2ee94318ecd41babfc76c47034637a,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dba_audit_session_x.sql,.sql,1567,9543199d12681b19b9f0deee0583fe9697cf8d3e8793d8c962619703bca81095,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dba_datapump_sessions_longops.sql,.sql,1416,9a4f4fbe3689d047eda4b661fe1dd2f39a9384c52c01f7e4f01c917a3821ed14,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dba_hist_active_sess_history.sql,.sql,1891,0d55bc1954b59a3cb1f698d802052a440f45a68c797a93f64f196b0d159b19f4,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dba_hist_active_sess_history_pga.sql,.sql,1695,6bf20abf4debfae26114e1041ae0a37ef3f864a62d0fd4f21df4a311354b2e18,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dba_hist_active_sess_history_pga2.sql,.sql,1932,cc7c5aa16ebba322460d5bb3b233c30cc4ec9b2f8e585b02e1172736e6ac9f25,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dba_hist_waitstat.sql,.sql,767,08810be4ac1b3543574ed6f3d4fe3f2f4dd2e52c7b57d0e05a19e77bd1bfc417,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/dbms_metadata.session_transform.sql,.sql,7725,3baa9bed4d6fdff25b11d74e3345bbc8ba184217475f743c5778d65b0b1d9c4f,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/exa.io.wait_event.sql,.sql,1116,d121fcc4a8c5ebb80abc27e858874dbaaaf5cefb4b33d857e9b1752dfeb2d381,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/itl_waits.sql,.sql,1905,5e1c208c6d6033b0aab951ad3bb55d5b50b1d538a1202c8652a040f73b753caf,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/kill_session_batch.sql,.sql,2437,2e65443e65583264a96108bcec4f3041613b38f68d688f800f844326d514c264,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/kill_session_batch2.sql,.sql,1205,77ee8f48f93ffe6d1435deb2c9084e300e2b5d442246b69ab9bb21bbe1f158c1,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/kill_session_sqlid.sql,.sql,1054,b218cd2ebf52eec87d1bb1b2c87d19f60d3aa1248dc5c16671de60ba689843c6,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/kill_session_sqlid_sqltext_all_dbs.sh,.sh,2715,4e418b0fa71f67ac9e1e0aa7da2b685dd8bca3072c81ffc72750d098927b5e88,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/library_cache_pin_wait.sql,.sql,2760,baecd396e43a2bce1b86b01f9c57dd1991d7dc61a40252e789088242647dd9a3,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/msession.sql,.sql,1306,c3ebf807ef2fa67ea0928657145885baa4eeab579ab3631adc59b6b6e0f75f3b,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/open_cursor_sess.sql,.sql,1410,0f844442ae8683b91b38efafc54326adfe5644f4139072bf0cccf334fcc78edd,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/pga_by_session.sql,.sql,2257,4c860ffc3241f47adbd668ca418fdff3e06cbdbf7e9db9c91b0f3775b00c185c,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/porcentaje_uso_cached_session.sql,.sql,1607,048e81bb1e48e2b7e68a24ec075aafb2437b9b89cd14fbcb8a409cc706752462,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/ps_mon_sessions.sql,.sql,1871,a58e067202d0adbeafde20ace7882d0fbaa3222b3da3b4ffb5cc85a60905eaf5,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/px_session.sql,.sql,1449,058cb91ed9cd0259ce83bf830e1d631ff542684ee33f982b0cd0bb065243f4ad,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess.sql,.sql,3347,515d7e60bef5f4beeb37ca918c73a504f25fd9b73f0c8fc20ef0821d68dd1d5a,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess_io.sql,.sql,1270,9832c7a77996fd4305f820996603f6bb387e72b4bebce139283f3702d061bada,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess_optimizer_env.sql,.sql,1005,dcdebb873a0e072e22cb224021b67964c8878542c18f4aaba586ca6cd263af28,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess_time_model.sql,.sql,1684,f30e9bacba0614fa07f2cac2351d0c8804d708ae70a2b7e339a71a942e447a63,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess_time_model_cpu.sql,.sql,1724,6fb16797d06066ba1cd3636e5076c29be8853fd2db6d94325a38d124de360ac4,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess_time_model_cpu_vview.sql,.sql,1742,4a2a6a5129ab0185d6d35398f72272bcea44be61214b40648900fa8b81682de8,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess_time_model_io.sql,.sql,2121,0ad978834aec85c6c5d36addf72395fd3567a12352b37a8f120c6fe2e2b05e17,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess_time_model_io_vview.sql,.sql,2139,1223d442b4c49d72feca67363afcb2f7e49aa7afbaa2a3a02f743c33ced74f8a,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sess_time_model_vview.sql,.sql,1608,9cf6262d784cf7e63f63563b0d3af528aa7de427df83ee9db106c74d1ca4863c,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session.sql,.sql,1207,689c12804a289aaad0d9ef551925cdb5b91ef0937bfe5c3f36369947aca566a4,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_connect_info.sql,.sql,970,ea6d07bff1276d2c85737b7e621713c7b730af773af5c9c00e874838975410a6,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_cpu.sql,.sql,1666,2be6c35dc6b193b408bf3ccda6af718490dc7fbaa64ea0b682aac9025a65013f,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_event.sql,.sql,1206,0793940cf397ac34f4eb588d392c4ee853c7905adb7bb26cac6bf88fb6e896e9,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_hash.sql,.sql,1132,f6f9d928539a7682a3f84d383a2b221a1dd991697e1cf09eefbfc49294ec5856,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_longops.sql,.sql,2118,6936e9a40cc919b8959c32611805a27ade440a9f78903e7a31ee7f3cb0ecd08b,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_sid.sql,.sql,1223,32d6560e702a0ca36bce2802c494625e5d2f3af83234b4b9b7a6d39406bcfc56,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_sid_pid_process.sql,.sql,1327,e93d5f2ac62aece0ef79e14808b57718ae5a564ee9249b85a1a6f600adb339c5,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_trace_file.sql,.sql,833,8b4fe05d8e8424a95801a2501fc0dee58fc2b90c001df2bfd5c4e132073e5954,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_wait.sql,.sql,2753,1317341594aa07da3b6262ad2bf9dea216d7e9795538052ba8a5e3346d36fb10,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_wait_class.sql,.sql,1254,e262c10bc35e45e7c6cf98156c71d9bd4678843bbcbdd6fbcd020959e7a4a04c,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_wait_history.sql,.sql,1278,f762fec8ca803f8266e8a47d5f6df3c2d0231e57727bf4432a8596e6b18faf6b,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_wait_latch.sql,.sql,2725,3f7ae6e56d1967829a60ebae1372bfaa6c659e4afa290f2f727a89068e3cc70e,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_wait_sess.sql,.sql,1135,f0a803f3e080d9c2e3d04f9db5b9f716542eb38f1e3229fd9ee1e904b2e25370,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/session_wait_vview.sql,.sql,1063,b6bac2cb68c4bd627bc832c4e0a309ff711b72e0b90d6e8e20d2864cd663dbe1,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions.sql,.sql,4119,73e1ca2b748c627a0e9baa6f11a9880a7973d7281212008c8a35dfe8879595e8,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions1.sql,.sql,1354,9addc4daf38a2f6f6fc593b6987682da0c0804efa4ea91aabd93072c6b714874,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_db.sql,.sql,4027,e8aedde5529768ddb41f8898ffc8254e319b8393e796b2bc7bb7416881a034a3,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_db_active.sql,.sql,2981,3ed536829a2a3845ccf34ccbfeac5e4f77c4b7365c02c9165ff42ec0c8736e58,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_db_active_hist.sql,.sql,2577,957d87aa2d0dfe47ab618c1aa8a9f285ff6fe7d0d591cee4ea0c36eb831917c4,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_db_by_users.sql,.sql,1470,37f949386477767bdc59598cffe2fee9a8138d94977ab8e269492373a16dcc7a,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_db_x.sql,.sql,636,70465f3dde16d3ef700e80ea93e862f719826b2a731abce45b23d338bcb04c37,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_degree.sql,.sql,4569,817a4b2dc39af8981a5d14ad2e2aa0fb93b3e5602a9c7fd6858f34976647f0f3,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_jobs.sql,.sql,2085,abde0ad01671398e288236fec17e410dc3b22a982d1bb6cb25b492eebe778639,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_locks.sql,.sql,6231,c83c6c5aa1f01a5a2fa76a592d82d7dff5fe0934b64c5e88be69c47a5807a769,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sessions_locks_history.sql,.sql,4960,ab07de0700ccee99f9c2e0ce285cafd6d625b3bea7a0cc6550a13d2d814cbf43,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sesstat.sql,.sql,1124,56ff9d152168d10677be7ef5ed2a5f5770599db1d14def1f545c58d8a35b4007,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sesstat_CPU.sql,.sql,1191,af169f42055274a78c273820a94fc7f538e98b4bb8f3f4da600b3a71c9559b3b,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sesstat_dblink.sql,.sql,1151,e72be787758ea437b74f93bb5c78dd050f2c42bdb8d80a72df8580411a0de663,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sesstat_parse.sql,.sql,1670,32d722260c2f32f5cbf4f9406b594ae55dd11fa50277e455b508975af940d79a,script,diagnostics/sessions_waits,yes,no,1,no
scripts/diagnostics/sessions_waits/sqlsession.sql,.sql,2280,a70e4591e0e26755ff6905d5bf52aa9b496753446f810dade8f3a17ae604718c,script,diagnostics/sessions_waits,yes,no,1,no
