id,engine,path,extension,bytes,sha256,kind,category,description,risk,has_header,parameters,secret_flags,target
aws:scripts/cloud/rds/rds/rds.cli.modify-db-instance.backup-retention-period.sh,aws,scripts/cloud/rds/rds/rds.cli.modify-db-instance.backup-retention-period.sh,.sh,942,0dc1591777e3961ddef8200ea38124b7550dc9c8ec0d705d8655bd19e0203f55,script,cloud/rds,aws cloud/rds helper: rds.cli.modify db instance.backup retention period.,REVIEW,True,[],False,scripts/cloud/rds/rds/rds.cli.modify-db-instance.backup-retention-period.sh
aws:scripts/cloud/rds/rds/rds.cli.modify-db-instance.max-allocated-storage.sh,aws,scripts/cloud/rds/rds/rds.cli.modify-db-instance.max-allocated-storage.sh,.sh,900,5c779afddf2db2c57edabc7c9e91e17cbcddd54c3f53d884182d39bbb5e39c66,script,cloud/rds,aws cloud/rds helper: rds.cli.modify db instance.max allocated storage.,REVIEW,True,[],False,scripts/cloud/rds/rds/rds.cli.modify-db-instance.max-allocated-storage.sh
aws:scripts/cloud/rds/rds/rds.cli.modify-db-parameter-group.sh,aws,scripts/cloud/rds/rds/rds.cli.modify-db-parameter-group.sh,.sh,1600,e3adbbf2e0bbcff39c142c4b445479d968a142e6981600616eb9713d016f7bd8,script,cloud/rds,aws cloud/rds helper: rds.cli.modify db parameter group.,REVIEW,True,[],False,scripts/cloud/rds/rds/rds.cli.modify-db-parameter-group.sh
aws:scripts/cloud/rds/rds/rds.cli.proxies.sh,aws,scripts/cloud/rds/rds/rds.cli.proxies.sh,.sh,894,ff3ca42950f11010fa45b518bf3ae181b8c1cba4d90c7ed534069b4fa00b6ae1,script,cloud/rds,aws cloud/rds helper: rds.cli.proxies.,READ_ONLY,True,[],False,scripts/cloud/rds/rds/rds.cli.proxies.sh
aws:scripts/cloud/rds/rds/rds.cli.restore.from.snapshot.sh,aws,scripts/cloud/rds/rds/rds.cli.restore.from.snapshot.sh,.sh,1306,c4e74896a038e1097dc591b2e29936bc4d265c12dcc18667fcb8835270ba2895,script,cloud/rds,aws cloud/rds helper: rds.cli.restore.from.snapshot.,DESTRUCTIVE,True,[],False,scripts/cloud/rds/rds/rds.cli.restore.from.snapshot.sh
aws:scripts/cloud/rds/rds/rds.cli.restorepointintime.cluster.sh,aws,scripts/cloud/rds/rds/rds.cli.restorepointintime.cluster.sh,.sh,1428,523f63eaa419fa60a48b009b34c02d63e79c316e302075ee8ee8df7e64616916,script,cloud/rds,aws cloud/rds helper: rds.cli.restorepointintime.cluster.,DESTRUCTIVE,True,[],False,scripts/cloud/rds/rds/rds.cli.restorepointintime.cluster.sh
aws:scripts/cloud/rds/rds/rds.cli.restorepointintime.snapshot.sh,aws,scripts/cloud/rds/rds/rds.cli.restorepointintime.snapshot.sh,.sh,1640,7dd9736a855e150875966d7aad31478df8bac0234fc6c519d42d38f9449796dc,script,cloud/rds,aws cloud/rds helper: rds.cli.restorepointintime.snapshot.,DESTRUCTIVE,True,[],False,scripts/cloud/rds/rds/rds.cli.restorepointintime.snapshot.sh
aws:scripts/cloud/rds/rds/rds.describe-db-snapshots.sh,aws,scripts/cloud/rds/rds/rds.describe-db-snapshots.sh,.sh,930,c7bdcc82478d1fb7318a7561c159502892ef8d27c355bcf03620c2b1f8bb5fec,script,cloud/rds,aws cloud/rds helper: rds.describe db snapshots.,READ_ONLY,True,['SnapshotType'],False,scripts/cloud/rds/rds/rds.describe-db-snapshots.sh
aws:scripts/cloud/rds/rds/rds_events_to_lambda_CW_logs.sh,aws,scripts/cloud/rds/rds/rds_events_to_lambda_CW_logs.sh,.sh,3597,ead78d14cc98cb8b59932d6c27c22ebe712837f18cea33b0f9e0438242a7cafe,script,cloud/rds,aws cloud/rds helper: rds events to lambda CW logs.,DESTRUCTIVE,True,"['AssumeRole', 'DescribeDBClusterEndpoints', 'DescribeDBClusterParameterGroups', 'DescribeDBClusterParameters', 'DescribeDBClusters', 'DescribeDBEngineVersions', 'DescribeDBInstances', 'DescribeDBLogFiles', 'DescribeGlobalClusters', 'DescribeOptionGroups', 'DescribePendingMaintenanceActions', 'DescribeReservedDBInstances', 'DescribeReservedDBInstancesOfferings', 'DescribeSourceRegions', 'DescribeValidDBInstanceModifications', 'InvokeFunction', 'KEY', 'ListTagsForResource', 'REGION', 'StartDBCluster', 'StartDBInstance', 'StopDBCluster', 'StopDBInstance', 'VALUE', 'aws', 'events', 'function', 'iam', 'lambda', 'log', 'logs', 'policy', 'rds', 'role', 'rule', 'us']",False,scripts/cloud/rds/rds/rds_events_to_lambda_CW_logs.sh
aws:scripts/cloud/rds/rds/start-export-task-export-snapshot-to-s3.sh,aws,scripts/cloud/rds/rds/start-export-task-export-snapshot-to-s3.sh,.sh,1618,5f15d6d0d019d4910dd77c4dbe6743fb120dffecce5edd08321ad4231aef9b64,script,cloud/rds,aws cloud/rds helper: start export task export snapshot to s3.,DESTRUCTIVE,True,"['AWS_Region', 'aws', 'iam', 'key', 'kms', 'manualbkp120723', 'rds', 'role', 'snapshot', 'us']",False,scripts/cloud/rds/rds/start-export-task-export-snapshot-to-s3.sh
aws:scripts/cloud/s3/README.md,aws,scripts/cloud/s3/README.md,.md,101,b5ee147d492ef7dee7690a48ef9b65cbaff0af602e90a1b6def74950e760ca1e,documentation,cloud/s3,aws cloud/s3 helper: README.,REVIEW,False,[],False,scripts/cloud/s3/README.md
aws:scripts/cloud/s3/s3/s3_ccommands.sh,aws,scripts/cloud/s3/s3/s3_ccommands.sh,.sh,1139,36069453e7f9563fe344890c9a7021d2d3a52613d8d9d9d8c561bb14dd5e593d,script,cloud/s3,aws cloud/s3 helper: s3 ccommands.,CHANGES,True,[],False,scripts/cloud/s3/s3/s3_ccommands.sh
aws:scripts/infra/cloudformation/README.md,aws,scripts/infra/cloudformation/README.md,.md,135,7b77a6b097405cef1c496d66f424b2645738ea1bebeeedf6cf4f90139f65abfa,documentation,infra/cloudformation,aws infra/cloudformation helper: README.,CHANGES,False,[],False,scripts/infra/cloudformation/README.md
aws:scripts/infra/cloudformation/cloudformation/update-stack-example.sh,aws,scripts/infra/cloudformation/cloudformation/update-stack-example.sh,.sh,2743,e92a78e73bc766d2183ad153a574c6c21b2f9978840704a4971511ba8e300635,script,infra/cloudformation,aws infra/cloudformation helper: update stack example.,CHANGES,True,"['DBInstance', 'RDS']",False,scripts/infra/cloudformation/cloudformation/update-stack-example.sh
