id,engine,path,extension,bytes,sha256,kind,category,description,risk,has_header,parameters,secret_flags,target
oracle/admin:docs/backup_recovery/rman/legacy_rman/Habilitar Archivado de Logs.doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/Habilitar Archivado de Logs.doc,.doc,26112,448c9d7d9555cf5e047df1cf366459b62e96bc79cf88113baf554dc373218280,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: Habilitar Archivado de Logs.,DESTRUCTIVE,False,['LOCATION'],False,docs/backup_recovery/rman/legacy_rman/Habilitar Archivado de Logs.doc
oracle/admin:docs/backup_recovery/rman/legacy_rman/NombreArchivoyTamanChangeTraking.txt,oracle/admin,docs/backup_recovery/rman/legacy_rman/NombreArchivoyTamanChangeTraking.txt,.txt,70,122d22b400b5a4bac31c1a65be403099c1165b3c3f024d8c85ec63c46c53e669,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: NombreArchivoyTamanChangeTraking.,READ_ONLY,False,[],False,docs/backup_recovery/rman/legacy_rman/NombreArchivoyTamanChangeTraking.txt
oracle/admin:docs/backup_recovery/rman/legacy_rman/PasosParaRestaurarBasedesdeRMANenOtroServer.txt,oracle/admin,docs/backup_recovery/rman/legacy_rman/PasosParaRestaurarBasedesdeRMANenOtroServer.txt,.txt,424,4e4dd5afce595b3c450c221aca5838de1aa3b6d81f7a6ed1d7241b6b829ec410,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: PasosParaRestaurarBasedesdeRMANenOtroServer.,DESTRUCTIVE,False,['DBID'],False,docs/backup_recovery/rman/legacy_rman/PasosParaRestaurarBasedesdeRMANenOtroServer.txt
oracle/admin:docs/backup_recovery/rman/legacy_rman/RMAN Incremental Backups.doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/RMAN Incremental Backups.doc,.doc,59904,cf13f6b3f33e17eede682111b2cc1669f25db04d9826b268b349b6697c9e71b1,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: RMAN Incremental Backups.,DESTRUCTIVE,False,"['DY', 'G', 'Hi_', 'J', 'K', 'M', 'NMF', 'Sg', 'VX', 'X', 'XU', 'arg4', 'b9T', 'bzNY', 'h', 'oiC', 'vq8ER']",False,docs/backup_recovery/rman/legacy_rman/RMAN Incremental Backups.doc
oracle/admin:docs/backup_recovery/rman/legacy_rman/RMAN-BlockChangeTracking.doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/RMAN-BlockChangeTracking.doc,.doc,568832,c42fe14a21910a3e58d8d430cd99c595b46f17247da07a8a587455a7ab3130d9,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: RMAN BlockChangeTracking.,REVIEW,False,"['CDEFGHIJSTUVWXYZcdefghijstuvwxyz', 'DE', 'F', 'H', 'HW71Z5gUc', 'HZ', 'Hn5Rilo', 'IQ1', 'K5xm', 'KIK', 'MRo', 'P', 'PA', 'T', 'U', 'USn', 'VUp', 'Vo', 'WS', 'X', '_x2uj', 'a', 'adT', 'adU', 'arg1', 'arg3', 'arg4', 'arg6', 'arg7', 'arg9', 'b', 'bQ6cJ9', 'cXV', 'client', 'done', 'dre', 'egn', 'f2', 'f4Zi7', 'fu', 'hl', 'i', 'iLq', 'lZ', 'lfWFF8', 'ljk', 'n', 'nmYA', 'o', 'u']",False,docs/backup_recovery/rman/legacy_rman/RMAN-BlockChangeTracking.doc
oracle/admin:docs/backup_recovery/rman/legacy_rman/RMAN.PolBackup.pdf,oracle/admin,docs/backup_recovery/rman/legacy_rman/RMAN.PolBackup.pdf,.pdf,12467,5079abe2a86e28b76eb0aee281aea4937859a4da494c094346e21eebf7340237,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: RMAN PolBackup.,REVIEW,False,"['Alt', 'CreateDate', 'CreatorTool', 'Description', 'DocumentID', 'EE', 'I', 'InstanceID', 'J', 'L1', 'ModifyDate', 'Producer', 'RDF', 'S', 'Seq', '_E1', 'about', 'creator', 'dc', 'eefc1229', 'f79d1c82', 'fY', 'format', 'gk', 'k', 'lang', 'li', 'meta', 'ns', 'pdf', 'rdf', 'title', 'xap', 'xapMM', 'xd', 'xmpmeta', 'xmptk', 'zC', 'zf']",False,docs/backup_recovery/rman/legacy_rman/RMAN.PolBackup.pdf
oracle/admin:docs/backup_recovery/rman/legacy_rman/RManIncrementalMerge(forRecover).doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/RManIncrementalMerge(forRecover).doc,.doc,90112,53da07b002d6c3a70b6b7b1933a12e1048a70eb0f71985dd9dc9885c275cea6f,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: RManIncrementalMerge(forRecover).,DESTRUCTIVE,False,"['arg2', 'arg6', 'blackframe', 'id']",False,docs/backup_recovery/rman/legacy_rman/RManIncrementalMerge(forRecover).doc
oracle/admin:docs/backup_recovery/rman/legacy_rman/ReplicarRMAN.doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/ReplicarRMAN.doc,.doc,156672,993d3a7f81bd66e341cbe9c30f721eb414373cbfadd6cd2cf66c8e328284a2df,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: ReplicarRMAN.,DESTRUCTIVE,False,"['ARRAY_1', 'E', 'H', 'H1g', 'Hidden', 'LBL', 'LD_LIBRARY_PATH', 'Mf', 'ORACLE_HOME', 'ORACLE_OWNER', 'ORACLE_SID', 'PATH', 'PDAy', 'Password', 'Select', 'TP3T', 'Text', 'VUp', 'X', 'Y', 'YYS', 'YerHVH', 'Yvs', '_', '_G', '_n', 'apb5', 'arg4', 'arg5', 'arg6', 'bA', 'd', 'd0', 'gB9R', 'icntoggle', 'j', 'jK', 'kL', 'l4Im', 'liV', 'm00', 'mR', 'mkBT', 'n3', 'ox', 'q', 'sMe', 'w', 'x', 'yA']",False,docs/backup_recovery/rman/legacy_rman/ReplicarRMAN.doc
oracle/admin:docs/backup_recovery/rman/legacy_rman/Restaurar un Backup de RMAN en otro Servidor.doc,oracle/admin,docs/backup_recovery/rman/legacy_rman/Restaurar un Backup de RMAN en otro Servidor.doc,.doc,76800,a84a85662b1c5ea5fbdbc4abdbda67c81b3ea89798f799310e504934a864c8f3,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: Restaurar un Backup de RMAN en otro Servidor.,DESTRUCTIVE,False,"['CMG', 'DPB', 'H00000000', 'H00000001', 'H00000002', 'Hidden', 'L7', 'Submitbutton', 'arg53', 'd']",False,docs/backup_recovery/rman/legacy_rman/Restaurar un Backup de RMAN en otro Servidor.doc
oracle/admin:docs/backup_recovery/rman/legacy_rman/RestaurarRMANSinBase!!!.txt,oracle/admin,docs/backup_recovery/rman/legacy_rman/RestaurarRMANSinBase!!!.txt,.txt,3232,0e4b05be8fcb31896b73f89554f69ab5736cd3c80d57087ca756d09384d4aefc,documentation,backup_recovery/rman,oracle/admin backup_recovery/rman helper: RestaurarRMANSinBase!!!.,DESTRUCTIVE,False,"['DBID', 'ORACLE_SID']",False,docs/backup_recovery/rman/legacy_rman/RestaurarRMANSinBase!!!.txt
